,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명,위도,경도,위경도
486,3220000,2.01E+18,20061024,,1,영업/정상,1,정상영업,02-6908-1051,5174,135080,서울특별시 강남구 역삼동 755번지,서울특별시 강남구 역삼로 310 (역삼동),135926,(주)이마트 역삼점,2.01E+13,I,59:59.0,대형마트,204213.6432,444113.0282,대규모점포,37.49921736,127.0455496,"(37.49921736,127.0455496)"
487,3220000,2.01E+18,20090930,,1,영업/정상,1,정상영업,02)545-1579,3273.17,135820,서울특별시 강남구 논현2동 108번지,서울특별시 강남구 학동로43길 38 (논현동),135820,논현웰스톤상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,203292.307,446247.5115,대규모점포,37.51845267,127.0351398,"(37.51845267,127.0351398)"
488,3220000,2.01E+18,20050829,,1,영업/정상,1,정상영업,578-0362,12645.92,135856,서울특별시 강남구 도곡2동 467번지 7호 아카데미스위트 에이동B101B102B201,서울특별시 강남구 남부순환로 2804 (도곡동 아카데미스위트),135856,아카데미프라자,2.01E+13,I,59:59.0,그 밖의 대규모점포,204538.1449,442942.8535,대규모점포,37.48867258,127.0492122,"(37.48867258,127.0492122)"
489,3220000,2.01E+18,20101230,,1,영업/정상,1,정상영업,3453-6499,0,135509,서울특별시 강남구 삼성2동 121번지 38호,서울특별시 강남구 삼성로103길 12 (삼성동),135509,삼성동 신도브래뉴 주상복합 상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,204652.111,445353.1744,대규모점포,37.51038897,127.0505158,"(37.51038897,127.0505158)"
490,3220000,2.01E+18,20110412,,1,영업/정상,1,정상영업,269471234,3386.04,135948,서울특별시 강남구 청담동 4번지 1호 외 9필지,서울특별시 강남구 도산대로 442 (청담동),135948,SSG Food Market 백화점,2.02E+13,U,40:00.0,백화점,203789.5881,446796.1283,대규모점포,37.52339381,127.0407676,"(37.52339381,127.0407676)"
491,3220000,2.01E+18,20110623,,1,영업/정상,1,정상영업,549-5948,0,135011,서울특별시 강남구 논현1동 140번지 외 44필지,서울특별시 강남구 강남대로124길 22 3층 301호 (논현동),135825,영동전통시장,2.02E+13,U,40:00.0,그 밖의 대규모점포,202023.3952,445302.9159,대규모점포,37.50994547,127.0207838,"(37.50994547,127.0207838)"
492,3220000,2.01E+18,20130215,,1,영업/정상,1,정상영업,545-9612,3718.56,,,서울특별시 강남구 학동로4길 15 (논현동),135822,동화상가(주),2.01E+13,I,59:59.0,그 밖의 대규모점포,202010.0103,445368.1318,대규모점포,37.51053309,127.0206326,"(37.51053309,127.0206326)"
493,3220000,2.00E+18,20000503,,1,영업/정상,1,정상영업,260025309,80038,135731,서울특별시 강남구 삼성동 159번지 1호 외,서울특별시 강남구 영동대로 513 (삼성동),135731,코엑스 몰,2.02E+13,U,04:00.0,복합쇼핑몰,205340.6311,445354.5711,,37.51039788,127.0583033,"(37.51039788,127.0583033)"
494,3220000,2.01E+18,20131204,,1,영업/정상,1,정상영업,02-567-3424,3041.01,135930,서울특별시 강남구 역삼1동 796번지 29호,서울특별시 강남구 논현로63길 16 (역삼동),135930,역삼서해더블루,2.01E+13,I,59:59.0,그 밖의 대규모점포,203389.5627,443422.7793,대규모점포,37.49300156,127.0362271,"(37.49300156,127.0362271)"
495,3220000,2.01E+18,20140325,,1,영업/정상,1,정상영업,02-3446-5999,3246.51,,,서울특별시 강남구 도산대로85길 30 (청담동),135955,신원아침도시마인상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,204391.4254,447439.7524,대규모점포,37.52919021,127.0475796,"(37.52919021,127.0475796)"
496,3220000,2.01E+18,20111124,,1,영업/정상,1,정상영업,02-3452-5601,177.7,,,서울특별시 강남구 역삼로 230 (역삼동),135928,롯데슈퍼 역삼2동점,2.01E+13,I,59:59.0,구분없음,203641.0768,443854.8969,준대규모점포,37.49689399,127.0390733,"(37.49689399,127.0390733)"
497,3220000,2.01E+18,20111202,,1,영업/정상,1,정상영업,02-568-5601,336.2,,,서울특별시 강남구 역삼로8길 15 (역삼동),135569,롯데슈퍼 역삼1동점,2.01E+13,I,59:59.0,구분없음,202957.2867,443437.6825,준대규모점포,37.49313729,127.0313391,"(37.49313729,127.0313391)"
498,3220000,2.01E+18,20120119,,1,영업/정상,1,정상영업,02-3466-5601,177.8,,,서울특별시 강남구 언주로122길 25 (논현동 두산위브아파트),135832,롯데슈퍼 논현점,2.02E+13,I,59:59.0,구분없음,203322.586,445590.729,준대규모점포,37.51253498,127.0354794,"(37.51253498,127.0354794)"
499,3220000,2.01E+18,20120702,,1,영업/정상,1,정상영업,02-3446-5634,120.07,,,서울특별시 강남구 도산대로35길 39 (신사동),135893,롯데슈퍼 압구정점,2.02E+13,I,59:59.0,구분없음,202612.7084,446806.7335,준대규모점포,37.52349337,127.0274543,"(37.52349337,127.0274543)"
500,3220000,2.01E+18,20120702,,1,영업/정상,1,정상영업,02-3446-5602,294.9,,,서울특별시 강남구 봉은사로103길 5 (삼성동),135873,롯데슈퍼 코엑스점,2.02E+13,I,59:59.0,구분없음,205359.8987,445864.8059,준대규모점포,37.51499497,127.0585249,"(37.51499497,127.0585249)"
501,3220000,2.01E+18,20120702,,1,영업/정상,1,정상영업,02-547-5601,503.8,,,서울특별시 강남구 언주로 123 (도곡동 개포한신아파트),135855,롯데슈퍼 도곡점,2.01E+13,I,59:59.0,구분없음,204254.783,442744.8477,준대규모점포,37.48688987,127.046007,"(37.48688987,127.046007)"
502,3220000,2.01E+18,20140916,,1,영업/정상,1,정상영업,02-2006-2156,510.88,135011,서울특별시 강남구 논현동 140번지,서울특별시 강남구 강남대로128길 128-20 1층 101104106호 (논현동 영동프라자),135011,(주)지에스리테일 GS슈퍼 강남 논현점,2.02E+13,I,59:59.0,구분없음,202023.3952,445302.9159,준대규모점포,37.50994547,127.0207838,"(37.50994547,127.0207838)"
503,3220000,1.98E+18,19840208,,1,영업/정상,1,정상영업,02-561-4267,11740.39,,서울특별시 강남구 대치동 511번지 한보미도맨션,서울특별시 강남구 삼성로 150 (대치동 한보미도맨션),6288,한보종합상가,2.02E+13,I,59:59.0,그 밖의 대규모점포,205886.2868,443467.6118,대규모점포,37.49339314,127.06446,"(37.49339314,127.06446)"
504,3220000,2.00E+18,19961115,,1,영업/정상,1,정상영업,02-550-3090,12025.9,135926,서울특별시 강남구 역삼동 755번지,서울특별시 강남구 역삼로 310 (역삼동),135926,한솔필리아,2.02E+13,I,59:59.0,그 밖의 대규모점포,204213.6432,444113.0282,대규모점포,37.49921736,127.0455496,"(37.49921736,127.0455496)"
505,3220000,2.00E+18,19790117,,1,영업/정상,1,정상영업,02 5491940,0,,서울특별시 강남구 논현동 227번지 4호,서울특별시 강남구 봉은사로33길 33 (논현동),135829,논현종합시장,2.02E+13,U,40:00.0,그 밖의 대규모점포,203005.088,445311.31,대규모점포,37.51001849,127.0318871,"(37.51001849,127.0318871)"
506,3220000,2.00E+18,19870202,,1,영업/정상,1,정상영업,02 5103114,0,,서울특별시 강남구 논현동 105번지 7호,서울특별시 강남구 언주로 726 (논현동 두산빌딩),135714,두산아케이드,2.01E+13,I,59:59.0,그 밖의 대규모점포,203050.7839,446316.514,대규모점포,37.5190752,127.032408,"(37.5190752,127.032408)"
507,3220000,2.00E+18,19940615,,1,영업/정상,1,정상영업,02 4599891,0,,서울특별시 강남구 일원동 711번지 1호,서울특별시 강남구 양재대로55길 6 (일원동 도시개발아파트),135938,수서1-2단지상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,207748.4871,443240.945,대규모점포,37.49133726,127.0855151,"(37.49133726,127.0855151)"
508,3220000,2.00E+18,19970630,,1,영업/정상,1,정상영업,234662620,,,서울특별시 강남구 역삼동 826번지 14호   ,,,진솔물산,2.01E+13,I,59:59.0,그 밖의 대규모점포,202557.0078,443648.6225,,37.49503903,127.0268135,"(37.49503903,127.0268135)"
509,3220000,2.00E+18,19851130,,1,영업/정상,1,정상영업,234495722,37604.54,135724,서울특별시 강남구 압구정동 429번지,서울특별시 강남구 압구정로 165 (압구정동 현대백화점본점),135724,(주)현대백화점 본점,2.02E+13,U,40:00.0,백화점,202358.5057,447232.9557,대규모점포,37.52733427,127.02458,"(37.52733427,127.02458)"
510,3220000,2.00E+18,19881010,,1,영업/정상,1,정상영업,02 5522233,46111.46,,서울특별시 강남구 삼성동 159번지 7호,서울특별시 강남구 테헤란로 517 (삼성동 무역센터현대백화점),135730,현대백화점 무역센터점,2.02E+13,U,40:00.0,백화점,205210.3588,445154.4223,대규모점포,37.50859528,127.0568285,"(37.50859528,127.0568285)"
511,3020000,2.02E+18,20210415,,1,영업/정상,5,영업개시전,02-2006-2676,199.8,,서울특별시 용산구 한강로3가 63-70,서울특별시 용산구 서빙고로 17 용산해링턴스퀘어 C동 1층 111~115호 (한강로3가),4387,GS THE FRESH 용산해링턴점,2.02E+13,I,07:00.0,구분없음,197071.4032,447073.6228,,37.52589669,126.9647677,"(37.52589669,126.9647677)"
512,3220000,2.01E+18,20120518,,1,영업/정상,1,정상영업,25184089,272.02,,,서울특별시 강남구 압구정로18길 25 (신사동 한국산업양행빌딩),6031,(주)지에스리테일 신사점,2.02E+13,I,59:59.0,구분없음,202167.013,446808.0756,준대규모점포,37.52350658,127.0224124,"(37.52350658,127.0224124)"
513,3220000,2.02E+18,20180803,,1,영업/정상,1,정상영업,02-380-9461,677.2,135825,서울특별시 강남구 논현동 164번지 5호 외 3필지,,,삐에로쇼핑 강남논현점,2.02E+13,U,40:00.0,구분없음,201994.292,445091.8767,준대규모점포,37.50804407,127.0204541,"(37.50804407,127.0204541)"
514,3100000,2.01E+18,20111229,,1,영업/정상,1,정상영업,948-6767,739.8,139800,서울특별시 노원구 공릉2동 89번지 1호  대덕프라자 지층 101~102호,서울특별시 노원구 노원로1길 67 (공릉동),139800,(주)이마트에브리데이 공릉동점,2.02E+13,U,09:00.0,구분없음,207311.1758,457610.712,,37.62081085,127.0807121,"(37.62081085,127.0807121)"
515,3230000,2.01E+18,20120405,,1,영업/정상,1,정상영업,2290-5853,105.5,138845,서울특별시 송파구 석촌동 235번지 17호,서울특별시 송파구 백제고분로34길 3 (석촌동),138845,롯데쇼핑(주)롯데슈퍼석촌점,2.02E+13,I,59:59.0,구분없음,208675.8128,444446.0535,준대규모점포,37.50218709,127.096015,"(37.50218709,127.096015)"
516,3230000,2.01E+18,20120405,,1,영업/정상,1,정상영업,02  400 2007,1662.6,138130,서울특별시 송파구 오금동 615번지,서울특별시 송파구 양재대로72길 5 (오금동),138130,농협하나로마트방이역점,2.02E+13,U,40:00.0,구분없음,211217.0019,445334.1517,준대규모점포,37.51016163,127.1247672,"(37.51016163,127.1247672)"
517,3230000,2.01E+18,20110905,,1,영업/정상,1,정상영업,3431-5602,172.8,138828,서울특별시 송파구 방이2동 63번지 11호,서울특별시 송파구 올림픽로32길 20 (방이동),138828,롯데쇼핑(주)롯데슈퍼방이점,2.02E+13,I,59:59.0,구분없음,209576.622,445779.101,준대규모점포,37.51418896,127.1062196,"(37.51418896,127.1062196)"
518,3230000,2.01E+18,20120330,,1,영업/정상,1,정상영업,2290-5853,203.3,138879,서울특별시 송파구 풍납2동 400번지 5호   101호,서울특별시 송파구 강동대로9길 20 (풍납동),138879,롯데쇼핑(주)롯데슈퍼풍납점,2.02E+13,U,40:00.0,구분없음,210274.1855,447307.6498,준대규모점포,37.52795364,127.114131,"(37.52795364,127.114131)"
519,3230000,2.01E+18,19731214,,1,영업/정상,1,정상영업,230125535,3871,138120,서울특별시 송파구 마천동 140번지 2호,서울특별시 송파구 마천로45길 23 (마천동),138819,마천시장,2.02E+13,I,59:59.0,그 밖의 대규모점포,213247.1961,444020.5685,대규모점포,37.49829956,127.1477059,"(37.49829956,127.1477059)"
520,3230000,2.01E+18,19820129,,1,영업/정상,1,정상영업,423-4751,7225,138220,서울특별시 송파구 잠실동 101번지 1호,서울특별시 송파구 올림픽로4길 40 (잠실동),138892,프리마 쇼핑센타,2.01E+13,I,59:59.0,그 밖의 대규모점포,206397.348,444963.2339,대규모점포,37.5068653,127.0702519,"(37.5068653,127.0702519)"
521,3230000,2.01E+18,19830716,,1,영업/정상,1,정상영업,4135551,2771,138190,서울특별시 송파구 석촌동 277번지 2호,서울특별시 송파구 가락로 103 (석촌동),138846,엄마손상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,209440.7265,444369.4957,대규모점포,37.50148986,127.1046646,"(37.50148986,127.1046646)"
522,3230000,2.01E+18,20090511,,1,영업/정상,1,정상영업,21570118,145244.54,138200,서울특별시 송파구 문정동 516번지,서울특별시 송파구 충민로 66 (문정동),138960,가든파이브 라이프,2.02E+13,I,59:59.0,그 밖의 대규모점포,211053.1195,442026.9888,대규모점포,37.48036614,127.1228643,"(37.48036614,127.1228643)"
523,3230000,1.98E+18,19980317,,1,영업/정상,1,정상영업,02 4310611,7961,,서울특별시 송파구 마천동 181호,서울특별시 송파구 마천로 315 (마천동),138820,송파쇼핑센타,2.01E+13,I,59:59.0,그 밖의 대규모점포,213279.7811,443674.6829,대규모점포,37.49518268,127.1480682,"(37.49518268,127.1480682)"
524,3230000,1.99E+18,19780328,,1,영업/정상,1,정상영업,02  422 5851,9815,,서울특별시 송파구 잠실동 27번지 6호,서울특별시 송파구 올림픽로 203 (잠실동),138916,잠실중앙상가,2.02E+13,I,59:59.0,그 밖의 대규모점포,208187.6235,445589.7186,대규모점포,37.5124959,127.0905066,"(37.5124959,127.0905066)"
525,3230000,2.01E+18,20120330,,1,영업/정상,1,정상영업,204748542,323,,서울특별시 송파구 풍납동 163번지,서울특별시 송파구  올림픽로51길  52 (풍납동),,홈플러스(주)익스프레스 풍납점,2.02E+13,U,09:00.0,구분없음,210378.825,447916.0439,,37.53343406,127.1153233,"(37.53343406,127.1153233)"
526,3230000,2.01E+18,20090630,,1,영업/정상,1,정상영업,430-7007,3004,138130,서울특별시 송파구 오금동 615번지  올림픽파크동부센트레빌 상가,서울특별시 송파구 양재대로72길 5 (오금동),138130,올림픽파크동부센트레빌 상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,211217.0019,445334.1517,대규모점포,37.51016163,127.1247672,"(37.51016163,127.1247672)"
527,3230000,2.01E+18,19840208,,1,영업/정상,1,정상영업,24166006,5269,138851,서울특별시 송파구 송파1동 121번지,서울특별시 송파구 가락로 183 (송파동),138851,한화건설 송파지점,2.02E+13,I,59:59.0,그 밖의 대규모점포,210057.9121,444767.3676,대규모점포,37.5050682,127.1116498,"(37.5050682,127.1116498)"
528,3230000,2.01E+18,19970218,,1,영업/정상,1,정상영업,24037008,3719.38,138808,서울특별시 송파구 가락2동 140번지,서울특별시 송파구 동남로 189 (가락동),138808,쌍용프라자 상가,2.02E+13,I,59:59.0,그 밖의 대규모점포,211259.9098,443711.7029,대규모점포,37.49554291,127.1252278,"(37.49554291,127.1252278)"
529,3230000,2.01E+18,20051209,,1,영업/정상,1,정상영업,221462003,13400,,서울특별시 송파구 신천동 7번지 18호,서울특별시 송파구 올림픽로 269 (신천동),138934,롯데캐슬플라자,2.02E+13,I,59:59.0,쇼핑센터,208836.1921,445807.7274,대규모점포,37.51445421,127.097845,"(37.51445421,127.097845)"
530,3230000,2.01E+18,20130619,,1,영업/정상,1,정상영업,02-2050-5001,3493.73,138721,서울특별시 송파구 잠실3동 40번지 1호 롯데월드,서울특별시 송파구 올림픽로 240 (잠실동),138220,롯데하이마트잠실점,2.02E+13,I,59:59.0,전문점,208589.3633,445455.9041,대규모점포,37.51128661,127.095049,"(37.51128661,127.095049)"
531,3230000,2.01E+18,20110810,,1,영업/정상,1,정상영업,02  34016251,883,,,서울특별시 송파구 동남로 189 (가락동 쌍용아파트),138747,(주)지에스리테일 송파점,2.02E+13,I,59:59.0,구분없음,211259.9098,443711.7029,준대규모점포,37.49554291,127.1252278,"(37.49554291,127.1252278)"
532,3230000,2.01E+18,20111025,,1,영업/정상,1,정상영업,24185853,572.18,,,서울특별시 송파구 오금로31가길 20 (방이동 대림아파트),138771,(주)지에스리테일 방이점,2.02E+13,I,59:59.0,구분없음,210908.9845,445042.9203,준대규모점포,37.50754132,127.1212791,"(37.50754132,127.1212791)"
533,3230000,1.99E+18,19890607,,1,영업/정상,1,정상영업,02  400 0198,10802,,서울특별시 송파구 방이동 89번지 11호 프라자상가,서울특별시 송파구 양재대로 1222 (방이동),138829,올림픽프라자상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,211619.368,445963.3849,대규모점포,37.51582604,127.129328,"(37.51582604,127.129328)"
534,3230000,1.99E+18,19980819,,1,영업/정상,1,정상영업,24118411,20982,,서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),138721,롯데마트 잠실점,2.02E+13,I,59:59.0,대형마트,208589.3633,445455.9041,대규모점포,37.51128661,127.095049,"(37.51128661,127.095049)"
535,3230000,2.00E+18,19881112,,1,영업/정상,1,정상영업,024115551~4,72582.24,,서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),138721,롯데백화점 잠실점,2.02E+13,I,59:59.0,백화점,208589.3633,445455.9041,대규모점포,37.51128661,127.095049,"(37.51128661,127.095049)"
536,3230000,2.00E+18,20000713,,1,영업/정상,1,정상영업,220067710,17693,,서울특별시 송파구 문정동 150번지 2호,서울특별시 송파구 중대로 80 (문정동),138885,롯데쇼핑(주)롯데마트 송파점,2.02E+13,I,59:59.0,대형마트,210343.6993,443288.285,대규모점포,37.49173857,127.1148613,"(37.49173857,127.1148613)"
537,3230000,2.01E+18,20050224,,1,영업/정상,1,정상영업,02  21454942,7383.45,,서울특별시 송파구 잠실동 40호,서울특별시 송파구 올림픽로 212 (잠실동),138791,갤러리아팰리스 아케이드,2.01E+13,I,59:59.0,그 밖의 대규모점포,208233.927,445435.2576,대규모점포,37.5111038,127.0910286,"(37.5111038,127.0910286)"
538,3230000,2.01E+18,20110829,,1,영업/정상,1,정상영업,2290-5853,271.6,138908,서울특별시 송파구 잠실2동 19번지 8호,서울특별시 송파구 올림픽로 111 (잠실동),138908,롯데쇼핑(주)롯데슈퍼신천점,2.02E+13,I,59:59.0,구분없음,207270.219,445550.2772,준대규모점포,37.51214815,127.0801297,"(37.51214815,127.0801297)"
539,3230000,2.01E+18,20110829,,1,영업/정상,1,정상영업,2290-5853,288,138915,서울특별시 송파구 잠실3동 35번지 2호,서울특별시 송파구 석촌호수로 61 (잠실동),138915,롯데쇼핑(주)롯데슈퍼잠실3동점,2.02E+13,I,59:59.0,구분없음,207553.9182,445383.338,준대규모점포,37.51064177,127.0833368,"(37.51064177,127.0833368)"
540,3230000,2.01E+18,20140718,,1,영업/정상,1,정상영업,02-2050-5298,4507.29,138731,서울특별시 송파구 신천동 29번지,서울특별시 송파구 올림픽로 300-0 (신천동),138731,롯데하이마트 월드타워점,2.02E+13,I,59:59.0,전문점,209074.9008,445657.8093,대규모점포,37.51310116,127.1005432,"(37.51310116,127.1005432)"
541,3230000,2.02E+18,20161020,,1,영업/정상,1,정상영업,02-2290-5710,2101.86,,,서울특별시 송파구 송파대로 111-0 (문정동),138202,롯데프리미엄푸드마켓 문정점,2.02E+13,I,59:59.0,구분없음,210966,442050,준대규모점포,37.48057451,127.1218796,"(37.48057451,127.1218796)"
542,3230000,2.01E+18,20111108,,1,영업/정상,1,정상영업,24233774,959.73,,,서울특별시 송파구 올림픽로 203 (잠실동),138916,(주)지에스리테일 잠실점,2.02E+13,I,59:59.0,구분없음,208187.6235,445589.7186,준대규모점포,37.5124959,127.0905066,"(37.5124959,127.0905066)"
543,3230000,2.01E+18,20140717,,1,영업/정상,1,정상영업,02-2146-2181,31680.32,138240,서울특별시 송파구 신천동 29번지,,,롯데백화점 에비뉴엘 월드타워점,2.02E+13,I,59:59.0,백화점,209074.9008,445657.8093,대규모점포,37.51310116,127.1005432,"(37.51310116,127.1005432)"
544,3230000,2.01E+18,20140717,,1,영업/정상,1,정상영업,02-2145-8494,6665.89,,서울특별시 송파구 신천동 29번지 롯데월드타워앤드롯데월드몰,서울특별시 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰 (신천동),5551,롯데마트 월드타워점,2.02E+13,U,40:00.0,대형마트,209074.9008,445657.8093,대규모점포,37.51310116,127.1005432,"(37.51310116,127.1005432)"
545,3230000,2.01E+18,20111025,,1,영업/정상,1,정상영업,221353211,617.57,,,서울특별시 송파구 올림픽로 435 (신천동 파크리오아파트),138930,(주)지에스리테일 잠실파크리오점,2.02E+13,I,59:59.0,구분없음,209995.6128,446691.346,준대규모점포,37.52240382,127.1109712,"(37.52240382,127.1109712)"
546,3230000,2.01E+18,20111025,,1,영업/정상,1,정상영업,24014600,314.01,,,서울특별시 송파구 오금로46길 49 (가락동),138812,(주)지에스리테일 송파가락점,2.02E+13,I,59:59.0,구분없음,211693.9328,443503.4279,준대규모점포,37.493661,127.1301325,"(37.493661,127.1301325)"
547,3230000,2.01E+18,20111108,,1,영업/정상,1,정상영업,24132252,505.07,,,서울특별시 송파구 오금로32길 32 (송파동),138853,(주)지에스리테일 송파2점,2.02E+13,I,59:59.0,구분없음,210432.7264,444603.0037,준대규모점포,37.50358316,127.1158865,"(37.50358316,127.1158865)"
548,3240000,2.02E+18,20190604,,1,영업/정상,1,정상영업,02-2006-2422,719.46,,서울특별시 강동구 고덕동 217번지 고덕그라시움아파트(상가1동),서울특별시 강동구 고덕로 353 고덕그라시움아파트(상가1동) 지하1층 108-119128호 (고덕동),5224,지에스 더프레시(GS THE FRESH) 고덕그라시움점,2.02E+13,U,40:00.0,구분없음,214293.0853,450636.6264,준대규모점포,37.55789412,127.1596615,"(37.55789412,127.1596615)"
549,3240000,2.00E+18,20040524,,1,영업/정상,1,정상영업,204782635,4075.83,134890,서울특별시 강동구 성내동 428번지 2호,서울특별시 강동구 양재대로89길 16 (성내동),134890,파크프라자 상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,211838.3543,447195.6768,대규모점포,37.52692614,127.1318247,"(37.52692614,127.1318247)"
550,3240000,2.01E+18,20050331,,1,영업/정상,1,정상영업,2224 1053,9081,,서울특별시 강동구 천호동 454번지 1호,서울특별시 강동구 천호대로 1017 (천호동),134874,(주)이마트천호점,2.02E+13,U,40:00.0,대형마트,211025.925,448495.1892,대규모점포,37.53864464,127.1226532,"(37.53864464,127.1226532)"
551,3240000,2.01E+18,20050509,,1,영업/정상,1,정상영업,02 4850731,5374.49,,서울특별시 강동구 천호동 422번지 2호,,,천호신시장,2.01E+13,I,59:59.0,시장,211252.7355,448823.3988,대규모점포,37.54159906,127.1252245,"(37.54159906,127.1252245)"
552,3240000,2.01E+18,20060721,,1,영업/정상,1,정상영업,234319000,3295.46,134840,서울특별시 강동구 성내동 25번지 1호,서울특별시 강동구 천호대로162길 34 (성내동),134840,이안강동주상복합상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,211238.6611,448150.5958,대규모점포,37.53553734,127.125055,"(37.53553734,127.125055)"
553,3240000,2.01E+18,20070605,,1,영업/정상,1,정상영업,02-3393-3466,3513.8,134814,서울특별시 강동구 길동 414번지 10호,서울특별시 강동구 진황도로 99 (길동),134814,강동한신휴플러스,2.02E+13,I,59:59.0,그 밖의 대규모점포,212081.0199,448209.1248,대규모점포,37.53605409,127.1345866,"(37.53605409,127.1345866)"
554,3240000,2.01E+18,20100506,,1,영업/정상,1,정상영업,02-470-9205,3620.92,134811,서울특별시 강동구 길동 339번지 1호,서울특별시 강동구 양재대로124길 32 (길동),134811,동서울오네뜨상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,212624.8914,448937.8114,대규모점포,37.54261224,127.1407525,"(37.54261224,127.1407525)"
555,3240000,2.01E+18,20110927,,1,영업/정상,1,정상영업,4763708,1494.61,134830,서울특별시 강동구 명일1동 312번지 99호,서울특별시 강동구 양재대로 1630 (명일동),134071,(주)지에스리테일 명일점,2.02E+13,I,59:59.0,구분없음,212676.1622,449910.8816,준대규모점포,37.55137879,127.1413494,"(37.55137879,127.1413494)"
556,3240000,2.00E+18,19990412,,1,영업/정상,1,정상영업,02-2225-8701,36175,,서울특별시 강동구 천호동 455번지 8호,서울특별시 강동구 천호대로 1005 (천호동 현대백화점),134779,현대백화점 천호점,2.02E+13,U,40:00.0,백화점,210931.6435,448522.0798,대규모점포,37.53888804,127.1215868,"(37.53888804,127.1215868)"
557,3240000,2.00E+18,20021120,,1,영업/정상,1,정상영업,221451051,8659,,서울특별시 강동구 명일동 46번지 4 호,서울특별시 강동구 고덕로 276 (명일동),134825,(주)이마트명일점,2.02E+13,U,40:00.0,대형마트,213700.8777,450278.1009,대규모점포,37.55467281,127.1529525,"(37.55467281,127.1529525)"
558,3240000,2.01E+18,20111007,,1,영업/정상,1,정상영업,2290-5853,282.65,134813,서울특별시 강동구 길동 384번지 1호,서울특별시 강동구 성안로 176 (길동),134813,롯데쇼핑㈜롯데슈퍼길동점,2.02E+13,I,59:59.0,구분없음,211983.1816,448483.8891,준대규모점포,37.53853096,127.1334841,"(37.53853096,127.1334841)"
559,3240000,2.01E+18,19920502,,1,영업/정상,1,정상영업,428-7744,9484.37,134825,서울특별시 강동구 명일동 48번지,서울특별시 강동구  고덕로62길  55 (명일동),134825,주양쇼핑,2.01E+13,I,59:59.0,그 밖의 대규모점포,213493.9072,450038.8473,대규모점포,37.5525202,127.1506058,"(37.5525202,127.1506058)"
560,3240000,2.01E+18,20110927,,1,영업/정상,1,정상영업,69332502,1127.88,134716,서울특별시 강동구 암사3동 414번지 18호 강동롯데캐슬퍼스트아파트,서울특별시 강동구 고덕로 133 (암사동),134852,(주)지에스리테일 암사캐슬점,2.02E+13,I,59:59.0,구분없음,212334.9585,450346.7907,준대규모점포,37.55531088,127.1374954,"(37.55531088,127.1374954)"
561,3240000,2.01E+18,20111007,,1,영업/정상,1,정상영업,02-2224-8971,1649.43,134031,서울특별시 강동구 성내1동 451번지,서울특별시 강동구 올림픽로 528 (성내동),134848,(주)농협유통 하나로마트 성내점,2.02E+13,I,59:59.0,구분없음,210566.8756,447402.6297,준대규모점포,37.52880611,127.1174436,"(37.52880611,127.1174436)"
562,3240000,2.01E+18,20111128,,1,영업/정상,1,정상영업,222963651,363.69,,,서울특별시 강동구 고덕로 99 (암사동),134855,(주)이마트에브리데이 암사동점,2.02E+13,U,05:00.0,구분없음,211970.1198,450308.5597,,37.55497121,127.1333659,"(37.55497121,127.1333659)"
563,3240000,2.01E+18,20111007,,1,영업/정상,1,정상영업,234598000,252.4,134010,서울특별시 강동구 길동 391번지 2호,서울특별시 강동구 양재대로 1486 (길동),134880,홈플러스(주)익스프레스 길동점,2.02E+13,U,00:00.0,구분없음,212349.3738,448466.1056,,37.53836593,127.1376271,"(37.53836593,127.1376271)"
564,3240000,2.00E+18,20021120,,1,영업/정상,BBBB,,204296240,8659.77,,서울특별시 강동구 명일동 46번지 4호   ,,,신세계 이마트 명일점,2.01E+13,I,59:59.0,대형마트,213700.8777,450278.1009,,37.55467281,127.1529525,"(37.55467281,127.1529525)"
565,3240000,2.01E+18,19820527,,1,영업/정상,BBBB,,0,0,134855,서울특별시 강동구 암사3동 451번지 16호,,,양지종합시장,2.01E+13,I,59:59.0,시장,212082.0142,450348.7936,대규모점포,37.55533226,127.1346328,"(37.55533226,127.1346328)"
